,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,groupId,memberId,Deck,Cabin_num,Side,FirstName,LastName
5515,5885_03,Earth,False,F/1123/S,TRAPPIST-1e,29.0,False,0.0,2395.0,7.0,20.0,6.0,Glena Oneiles,True,5885,03,F,1123,S,Glena,Oneiles
5516,5885_04,Earth,False,G/954/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,888.0,0.0,Aliedy Oneiles,False,5885,04,G,954,S,Aliedy,Oneiles
5517,5885_05,Earth,True,G/954/S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Philda Oneiles,True,5885,05,G,954,S,Philda,Oneiles
5518,5885_06,Earth,False,G/954/S,TRAPPIST-1e,32.0,False,4518.0,914.0,0.0,93.0,0.0,Carold Oneiles,False,5885,06,G,954,S,Carold,Oneiles
5519,5885_07,Earth,False,G/954/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,1818.0,Ivanna Oneiles,False,5885,07,G,954,S,Ivanna,Oneiles
5520,5885_08,Earth,False,G/954/S,TRAPPIST-1e,25.0,False,0.0,0.0,892.0,0.0,0.0,Fayene Oneiles,True,5885,08,G,954,S,Fayene,Oneiles
5521,5886_01,Mars,False,F/1216/P,TRAPPIST-1e,24.0,False,10.0,49.0,,1497.0,10.0,Swack Fate,False,5886,01,F,1216,P,Swack,Fate
5522,5886_02,Mars,True,E/373/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Cird Fate,False,5886,02,E,373,P,Cird,Fate
5523,5887_01,Earth,False,E/374/P,PSO J318.5-22,50.0,False,781.0,2.0,0.0,61.0,0.0,Adrie Cochrisons,True,5887,01,E,374,P,Adrie,Cochrisons
5524,5887_02,Earth,False,F/1217/P,,51.0,False,201.0,574.0,40.0,0.0,11.0,Ryanne Cochrisons,False,5887,02,F,1217,P,Ryanne,Cochrisons
5525,5888_01,Mars,False,F/1218/P,55 Cancri e,27.0,False,1331.0,0.0,0.0,0.0,0.0,Yogal Blate,False,5888,01,F,1218,P,Yogal,Blate
5526,5888_02,Mars,False,F/1218/P,TRAPPIST-1e,35.0,False,750.0,0.0,0.0,0.0,1065.0,Wifel Blate,False,5888,02,F,1218,P,Wifel,Blate
5527,5889_01,Earth,False,G/954/P,TRAPPIST-1e,48.0,False,0.0,0.0,790.0,2368.0,1292.0,Leony Perrerojass,False,5889,01,G,954,P,Leony,Perrerojass
5528,5890_01,Earth,True,G/955/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Ambert Woody,True,5890,01,G,955,S,Ambert,Woody
5529,5891_01,Earth,True,G/955/P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Bony Steeletters,True,5891,01,G,955,P,Bony,Steeletters
5530,5894_01,Earth,True,G/957/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Gabrin Navages,True,5894,01,G,957,S,Gabrin,Navages
5531,5897_01,Europa,,C/221/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,,True,5897,01,C,221,S,,
5532,5898_01,Earth,True,G/958/S,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Lolas Dickley,True,5898,01,G,958,S,Lolas,Dickley
5533,5900_01,Mars,True,F/1220/P,TRAPPIST-1e,62.0,False,0.0,,0.0,0.0,0.0,Forms Nutca,True,5900,01,F,1220,P,Forms,Nutca
5534,5900_02,Mars,True,F/1220/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Fispot Nutca,True,5900,02,F,1220,P,Fispot,Nutca
5535,5900_03,Mars,True,F/1220/P,TRAPPIST-1e,6.0,,0.0,0.0,0.0,0.0,0.0,Gonut Nutca,True,5900,03,F,1220,P,Gonut,Nutca
5536,5901_01,Earth,False,F/1221/P,55 Cancri e,15.0,False,0.0,40.0,0.0,0.0,839.0,Kennie Castannison,False,5901,01,F,1221,P,Kennie,Castannison
5537,5902_01,Mars,False,D/177/S,PSO J318.5-22,34.0,False,162.0,0.0,690.0,28.0,0.0,Igrish Win,False,5902,01,D,177,S,Igrish,Win
5538,5903_01,Earth,False,E/376/P,TRAPPIST-1e,34.0,False,223.0,0.0,13.0,514.0,41.0,Vivia Doughan,False,5903,01,E,376,P,Vivia,Doughan
5539,5905_01,Earth,False,G/959/S,TRAPPIST-1e,23.0,False,16.0,687.0,1.0,1.0,0.0,Elindy Byerry,True,5905,01,G,959,S,Elindy,Byerry
5540,5906_01,Earth,False,G/957/P,,51.0,False,0.0,0.0,207.0,347.0,262.0,Dwin Santin,False,5906,01,G,957,P,Dwin,Santin
5541,5907_01,Earth,True,G/960/S,PSO J318.5-22,63.0,False,0.0,0.0,0.0,0.0,0.0,Winia Jarvey,True,5907,01,G,960,S,Winia,Jarvey
5542,5908_01,Earth,False,F/1126/S,TRAPPIST-1e,42.0,False,84.0,392.0,300.0,0.0,0.0,Paulia Brooker,True,5908,01,F,1126,S,Paulia,Brooker
5543,5909_01,Earth,False,F/1127/S,55 Cancri e,19.0,False,0.0,716.0,0.0,0.0,0.0,Luisy Fryan,True,5909,01,F,1127,S,Luisy,Fryan
5544,5909_02,Earth,True,G/961/S,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Anda Fryan,True,5909,02,G,961,S,Anda,Fryan
5545,5909_03,Earth,True,G/961/S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Holey Fryan,True,5909,03,G,961,S,Holey,Fryan
5546,5912_01,Earth,True,G/963/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Dianya Joycerton,True,5912,01,G,963,S,Dianya,Joycerton
5547,5913_01,Europa,False,D/185/P,TRAPPIST-1e,36.0,False,0.0,6.0,0.0,1.0,1407.0,Beidus Peterive,False,5913,01,D,185,P,Beidus,Peterive
5548,5915_01,Earth,False,E/382/S,TRAPPIST-1e,32.0,False,0.0,0.0,39.0,0.0,749.0,Garion Mcneiley,False,5915,01,E,382,S,Garion,Mcneiley
5549,5916_01,Earth,False,E/383/S,,19.0,False,2.0,3.0,450.0,204.0,0.0,Marky Meltonway,True,5916,01,E,383,S,Marky,Meltonway
5550,5919_01,Europa,False,A/55/P,55 Cancri e,26.0,False,0.0,2427.0,15.0,5.0,0.0,Phonons Heracker,True,5919,01,A,55,P,Phonons,Heracker
5551,5920_01,Earth,False,F/1223/P,TRAPPIST-1e,33.0,False,48.0,94.0,756.0,308.0,0.0,Celina Buckeenez,False,5920,01,F,1223,P,Celina,Buckeenez
5552,5921_01,Earth,True,G/959/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Vandy Campson,True,5921,01,G,959,P,Vandy,Campson
5553,5921_02,Earth,False,F/1224/P,TRAPPIST-1e,22.0,False,0.0,0.0,859.0,62.0,0.0,Brance Campson,False,5921,02,F,1224,P,Brance,Campson
5554,5922_01,Earth,False,G/960/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Elia Bairdyork,False,5922,01,G,960,P,Elia,Bairdyork
5555,5923_01,Mars,True,F/1129/S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Oafron Batte,True,5923,01,F,1129,S,Oafron,Batte
5556,5924_01,Earth,False,F/1225/P,TRAPPIST-1e,51.0,False,152.0,55.0,25.0,74.0,289.0,Nelley Brantuarez,False,5924,01,F,1225,P,Nelley,Brantuarez
5557,5925_01,Europa,False,B/226/S,TRAPPIST-1e,29.0,False,0.0,1644.0,0.0,0.0,3780.0,Anchird Rotter,False,5925,01,B,226,S,Anchird,Rotter
5558,5925_02,Europa,False,B/226/S,TRAPPIST-1e,16.0,False,0.0,2002.0,0.0,96.0,69.0,Medib Rotter,True,5925,02,B,226,S,Medib,Rotter
5559,5925_03,Europa,False,B/226/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,241.0,4757.0,Tark Rotter,False,5925,03,B,226,S,Tark,Rotter
5560,5927_01,Europa,False,B/201/P,55 Cancri e,24.0,False,0.0,2421.0,0.0,725.0,2300.0,Duhrak Sysilstict,False,5927,01,B,201,P,Duhrak,Sysilstict
5561,5927_02,Europa,False,B/201/P,,23.0,False,0.0,109.0,0.0,4810.0,25.0,Naviton Sysilstict,False,5927,02,B,201,P,Naviton,Sysilstict
5562,5927_03,Europa,True,B/201/P,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,Kraban Sysilstict,True,5927,03,B,201,P,Kraban,Sysilstict
5563,5927_04,Europa,,B/201/P,55 Cancri e,49.0,False,0.0,1264.0,0.0,5474.0,104.0,Alcoran Sysilstict,False,5927,04,B,201,P,Alcoran,Sysilstict
5564,5927_05,Europa,True,B/201/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Taurak Ballexy,True,5927,05,B,201,P,Taurak,Ballexy
5565,5927_06,Europa,False,B/201/P,55 Cancri e,35.0,False,4.0,3857.0,324.0,899.0,375.0,Grastab Sysilstict,False,5927,06,B,201,P,Grastab,Sysilstict
5566,5927_07,Europa,False,B/201/P,55 Cancri e,43.0,False,0.0,1706.0,0.0,274.0,2056.0,Jihoton Ballexy,False,5927,07,B,201,P,Jihoton,Ballexy
5567,5928_01,Earth,False,E/377/P,TRAPPIST-1e,20.0,False,149.0,25.0,559.0,21.0,33.0,Becca Slates,True,5928,01,E,377,P,Becca,Slates
5568,5930_01,Europa,True,B/227/S,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Muonea Geakerat,True,5930,01,B,227,S,Muonea,Geakerat
5569,5930_02,Europa,False,B/227/S,TRAPPIST-1e,28.0,False,0.0,1014.0,0.0,2463.0,517.0,Yildus Geakerat,False,5930,02,B,227,S,Yildus,Geakerat
5570,5930_03,Europa,True,B/227/S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Sarich Geakerat,True,5930,03,B,227,S,Sarich,Geakerat
5571,5931_01,Europa,False,A/56/P,55 Cancri e,39.0,False,0.0,0.0,0.0,1854.0,171.0,Alcoran Clugeammy,False,5931,01,A,56,P,Alcoran,Clugeammy
5572,5933_01,Mars,False,F/1131/S,TRAPPIST-1e,34.0,False,1547.0,485.0,97.0,59.0,0.0,Terek Gerin,False,5933,01,F,1131,S,Terek,Gerin
5573,5934_01,Earth,False,G/962/P,TRAPPIST-1e,29.0,False,89.0,1725.0,,0.0,3.0,Joanry Mcfaddenson,True,5934,01,G,962,P,Joanry,Mcfaddenson
5574,5938_01,Earth,False,E/384/S,55 Cancri e,14.0,False,0.0,0.0,52.0,0.0,,Melvia Floydendley,True,5938,01,E,384,S,Melvia,Floydendley
5575,5938_02,Earth,True,G/967/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Blancy Floydendley,True,5938,02,G,967,S,Blancy,Floydendley
5576,5939_01,,False,E/385/S,TRAPPIST-1e,30.0,False,628.0,0.0,544.0,0.0,126.0,Life Queke,False,5939,01,E,385,S,Life,Queke
5577,5941_01,Earth,False,E/386/S,TRAPPIST-1e,,False,72.0,914.0,0.0,0.0,7.0,,True,5941,01,E,386,S,,
5578,5944_01,Earth,True,G/969/S,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Alber Kerristicey,True,5944,01,G,969,S,Alber,Kerristicey
5579,5945_01,Earth,True,G/970/S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Lavey Morez,True,5945,01,G,970,S,Lavey,Morez
5580,5945_02,Earth,True,G/970/S,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Vanard Flynner,True,5945,02,G,970,S,Vanard,Flynner
5581,5945_03,Earth,False,G/970/S,PSO J318.5-22,47.0,False,163.0,2.0,11.0,593.0,0.0,Alancy Morez,True,5945,03,G,970,S,Alancy,Morez
5582,5946_01,Mars,False,E/387/S,TRAPPIST-1e,19.0,False,300.0,5.0,642.0,0.0,0.0,Tyog Mille,False,5946,01,E,387,S,Tyog,Mille
5583,5947_01,Europa,True,E/388/S,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Kitauva Stment,True,5947,01,E,388,S,Kitauva,Stment
5584,5949_01,Mars,False,D/180/S,TRAPPIST-1e,19.0,False,758.0,425.0,0.0,0.0,0.0,Cin Shbre,False,5949,01,D,180,S,Cin,Shbre
5585,5949_02,Mars,True,F/1132/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Burs Shbre,True,5949,02,F,1132,S,Burs,Shbre
5586,5950_01,Earth,False,E/378/P,TRAPPIST-1e,32.0,False,,5.0,0.0,64.0,0.0,Therry Fowlesterez,False,5950,01,E,378,P,Therry,Fowlesterez
5587,5951_01,Earth,False,F/1133/S,55 Cancri e,21.0,False,423.0,0.0,172.0,0.0,,Patoya Landolphrey,False,5951,01,F,1133,S,Patoya,Landolphrey
5588,5952_01,Mars,,F/1134/S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Rants Giba,True,5952,01,F,1134,S,Rants,Giba
5589,5953_01,Mars,False,E/390/S,TRAPPIST-1e,13.0,False,157.0,0.0,1199.0,0.0,14.0,Emoles Graie,False,5953,01,E,390,S,Emoles,Graie
5590,5954_01,Mars,False,E/391/S,TRAPPIST-1e,25.0,False,2093.0,0.0,6.0,0.0,0.0,Lift Port,False,5954,01,E,391,S,Lift,Port
5591,5955_01,Mars,False,E/392/S,TRAPPIST-1e,33.0,False,836.0,0.0,155.0,31.0,0.0,Hon Sturt,False,5955,01,E,392,S,Hon,Sturt
5592,5955_02,Mars,False,F/1135/S,TRAPPIST-1e,27.0,False,1379.0,0.0,414.0,0.0,805.0,Frohs Sturt,False,5955,02,F,1135,S,Frohs,Sturt
5593,5956_01,Earth,False,E/379/P,TRAPPIST-1e,21.0,,12.0,0.0,0.0,1658.0,0.0,Hard Kramosley,False,5956,01,E,379,P,Hard,Kramosley
5594,5957_01,Europa,True,B/203/P,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Arrain Chuble,True,5957,01,B,203,P,Arrain,Chuble
5595,5957_02,Europa,True,B/203/P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Zedark Chuble,True,5957,02,B,203,P,Zedark,Chuble
5596,5957_03,Europa,False,B/203/P,55 Cancri e,58.0,True,2.0,3862.0,0.0,1482.0,73.0,Markard Chuble,False,5957,03,B,203,P,Markard,Chuble
5597,5959_01,Europa,False,D/181/S,TRAPPIST-1e,29.0,False,1.0,2809.0,97.0,61.0,1227.0,Schabik Praugnox,False,5959,01,D,181,S,Schabik,Praugnox
5598,5959_02,Europa,True,D/181/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Dabik Praugnox,True,5959,02,D,181,S,Dabik,Praugnox
5599,5960_01,Europa,False,C/222/S,TRAPPIST-1e,28.0,False,0.0,4780.0,1761.0,1.0,247.0,Eltares Dister,True,5960,01,C,222,S,Eltares,Dister
5600,5960_02,Europa,False,C/222/S,TRAPPIST-1e,29.0,False,3215.0,1211.0,4.0,7.0,417.0,Aliakan Dister,True,5960,02,C,222,S,Aliakan,Dister
5601,5960_03,Europa,True,C/222/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Merabik Dister,True,5960,03,C,222,S,Merabik,Dister
5602,5963_01,Mars,False,F/1228/P,55 Cancri e,23.0,False,112.0,1184.0,143.0,2.0,585.0,Poloos Bane,False,5963,01,F,1228,P,Poloos,Bane
5603,5965_01,Earth,False,G/964/P,TRAPPIST-1e,22.0,False,0.0,40.0,689.0,0.0,79.0,Ricke Beckerson,True,5965,01,G,964,P,Ricke,Beckerson
5604,5967_01,Earth,True,G/965/P,55 Cancri e,38.0,False,,0.0,0.0,0.0,0.0,Jonald Duranks,True,5967,01,G,965,P,Jonald,Duranks
5605,5967_02,Earth,False,G/965/P,TRAPPIST-1e,38.0,False,0.0,784.0,0.0,0.0,0.0,Ebonya Duranks,True,5967,02,G,965,P,Ebonya,Duranks
5606,5967_03,Earth,False,G/965/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Britta Duranks,False,5967,03,G,965,P,Britta,Duranks
5607,5968_01,Earth,False,F/1229/P,TRAPPIST-1e,,False,17.0,0.0,0.0,49.0,867.0,Hanry Dayers,False,5968,01,F,1229,P,Hanry,Dayers
5608,5969_01,Earth,True,G/972/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Janney Reenez,True,5969,01,G,972,S,Janney,Reenez
5609,5969_02,Earth,False,F/1137/S,55 Cancri e,37.0,False,0.0,698.0,0.0,,6.0,Lardy Reenez,False,5969,02,F,1137,S,Lardy,Reenez
5610,5969_03,Earth,False,G/972/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Vine Reenez,True,5969,03,G,972,S,Vine,Reenez
5611,5970_01,Europa,True,B/229/S,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,,True,5970,01,B,229,S,,
5612,5971_01,Mars,False,F/1230/P,TRAPPIST-1e,47.0,False,448.0,0.0,891.0,0.0,235.0,Jayrin Kinad,False,5971,01,F,1230,P,Jayrin,Kinad
5613,5972_01,Earth,False,F/1138/S,TRAPPIST-1e,34.0,False,0.0,11.0,610.0,591.0,769.0,Elody Kiddley,True,5972,01,F,1138,S,Elody,Kiddley
5614,5973_01,Mars,False,F/1139/S,TRAPPIST-1e,43.0,False,1086.0,4.0,202.0,401.0,0.0,,False,5973,01,F,1139,S,,
5615,5974_01,Mars,True,D/186/P,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Cricks Manda,True,5974,01,D,186,P,Cricks,Manda
5616,5975_01,Europa,True,E/380/P,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Pherkab Sageng,True,5975,01,E,380,P,Pherkab,Sageng
5617,5976_01,Mars,False,D/182/S,TRAPPIST-1e,33.0,False,3090.0,0.0,808.0,0.0,0.0,Mits Mane,False,5976,01,D,182,S,Mits,Mane
5618,5977_01,Europa,False,B/230/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Atonea Inesely,True,5977,01,B,230,S,Atonea,Inesely
5619,5977_02,Europa,False,B/230/S,55 Cancri e,57.0,False,200.0,9.0,0.0,,24133.0,,False,5977,02,B,230,S,,
5620,5977_03,Europa,False,B/230/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Alhaula Inesely,True,5977,03,B,230,S,Alhaula,Inesely
5621,5977_04,Europa,False,B/230/S,TRAPPIST-1e,46.0,False,0.0,3259.0,761.0,4423.0,0.0,Halla Porkilte,False,5977,04,B,230,S,Halla,Porkilte
5622,5980_01,Europa,False,C/223/S,55 Cancri e,19.0,False,0.0,,0.0,2.0,9.0,Alatrin Trallect,True,5980,01,C,223,S,Alatrin,Trallect
5623,5981_01,Mars,False,F/1140/S,TRAPPIST-1e,27.0,False,441.0,0.0,397.0,471.0,0.0,Harz Quart,False,5981,01,F,1140,S,Harz,Quart
5624,5981_02,,False,F/1140/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Quid Quart,True,5981,02,F,1140,S,Quid,Quart
5625,5981_03,Mars,False,F/1140/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Cark Quart,True,5981,03,F,1140,S,Cark,Quart
5626,5983_01,Mars,False,F/1233/P,TRAPPIST-1e,25.0,True,1442.0,0.0,0.0,0.0,13.0,Squars Knike,False,5983,01,F,1233,P,Squars,Knike
5627,5983_02,Mars,True,F/1233/P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Allots Knike,True,5983,02,F,1233,P,Allots,Knike
5628,5984_01,Mars,False,D/187/P,PSO J318.5-22,38.0,False,1208.0,0.0,13.0,38.0,0.0,Gech Kin,True,5984,01,D,187,P,Gech,Kin
5629,5984_02,Mars,False,E/381/P,TRAPPIST-1e,24.0,False,555.0,0.0,618.0,0.0,0.0,Ale Kin,False,5984,02,E,381,P,Ale,Kin
5630,5985_01,Earth,False,F/1234/P,TRAPPIST-1e,24.0,False,276.0,0.0,0.0,0.0,489.0,Judya Wooterston,True,5985,01,F,1234,P,Judya,Wooterston
5631,5986_01,Europa,,D/188/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Zubeneb Flesping,True,5986,01,D,188,P,Zubeneb,Flesping
5632,5987_01,Earth,False,G/973/S,TRAPPIST-1e,29.0,False,0.0,5.0,6.0,0.0,,Searla Stannondez,True,5987,01,G,973,S,Searla,Stannondez
5633,5988_01,Mars,False,F/1235/P,55 Cancri e,44.0,False,2956.0,0.0,10.0,12.0,692.0,Aard Curle,False,5988,01,F,1235,P,Aard,Curle
5634,5989_01,,False,F/1141/S,TRAPPIST-1e,20.0,False,0.0,0.0,,703.0,0.0,Darrie Holcompton,False,5989,01,F,1141,S,Darrie,Holcompton
5635,5990_01,Earth,True,G/974/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Lynnon Castannison,True,5990,01,G,974,S,Lynnon,Castannison
5636,5991_01,Europa,False,C/224/S,55 Cancri e,26.0,False,0.0,9641.0,51.0,224.0,2428.0,Minoton Cralinal,True,5991,01,C,224,S,Minoton,Cralinal
5637,5992_01,Earth,True,G/975/S,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Yolas Bowenasey,True,5992,01,G,975,S,Yolas,Bowenasey
5638,5993_01,Mars,True,E/394/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Jetax Jaf,True,5993,01,E,394,S,Jetax,Jaf
5639,5994_01,Earth,False,F/1236/P,55 Cancri e,23.0,,94.0,132.0,0.0,967.0,5.0,Emilla Kerristicey,False,5994,01,F,1236,P,Emilla,Kerristicey
5640,5995_01,Earth,True,G/967/P,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,Raque Burtiz,True,5995,01,G,967,P,Raque,Burtiz
5641,5998_01,Earth,False,G/977/S,TRAPPIST-1e,30.0,False,477.0,0.0,8.0,0.0,323.0,Mara Haydenzier,True,5998,01,G,977,S,Mara,Haydenzier
5642,5999_01,Earth,False,G/968/P,TRAPPIST-1e,32.0,False,0.0,104.0,2.0,0.0,801.0,Becca Hermane,True,5999,01,G,968,P,Becca,Hermane
5643,6000_01,Mars,False,,TRAPPIST-1e,19.0,False,781.0,0.0,295.0,613.0,0.0,Forms Bart,False,6000,01,,,,Forms,Bart
5644,6000_02,Mars,False,D/189/P,TRAPPIST-1e,41.0,False,1.0,0.0,808.0,0.0,0.0,Rhex Bart,False,6000,02,D,189,P,Rhex,Bart
5645,6001_01,Earth,True,G/969/P,TRAPPIST-1e,50.0,,0.0,0.0,0.0,0.0,0.0,Greggy Coolez,False,6001,01,G,969,P,Greggy,Coolez
5646,6003_01,Earth,False,G/970/P,TRAPPIST-1e,36.0,False,9.0,247.0,0.0,482.0,16.0,Delley Spencervan,False,6003,01,G,970,P,Delley,Spencervan
5647,6004_01,Mars,True,F/1143/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Popow Meate,True,6004,01,F,1143,S,Popow,Meate
5648,6006_01,Europa,False,D/190/P,55 Cancri e,45.0,True,1017.0,3863.0,0.0,601.0,3999.0,Okulam Monpreery,False,6006,01,D,190,P,Okulam,Monpreery
5649,6006_02,Europa,True,D/190/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Sulaos Monpreery,True,6006,02,D,190,P,Sulaos,Monpreery
5650,6007_01,Earth,True,G/971/P,,44.0,False,0.0,0.0,,0.0,0.0,Jonard Kochroeders,True,6007,01,G,971,P,Jonard,Kochroeders
5651,6008_01,Earth,False,F/1238/P,PSO J318.5-22,24.0,,0.0,73.0,617.0,0.0,0.0,Raceky Cookson,True,6008,01,F,1238,P,Raceky,Cookson
5652,6010_01,Earth,True,G/979/S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Race Harley,True,6010,01,G,979,S,Race,Harley
5653,6011_01,Earth,False,F/1239/P,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,1989.0,18.0,Kurta Hoodgers,False,6011,01,F,1239,P,Kurta,Hoodgers
5654,6014_01,Earth,False,E/395/S,TRAPPIST-1e,13.0,False,28.0,396.0,367.0,0.0,0.0,Heryle Hurchrisong,False,6014,01,E,395,S,Heryle,Hurchrisong
5655,6015_01,Europa,True,B/231/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Sulatik Demansty,True,6015,01,B,231,S,Sulatik,Demansty
5656,6015_02,Europa,False,B/231/S,55 Cancri e,25.0,False,140.0,4451.0,0.0,0.0,2050.0,Dyonevi Demansty,True,6015,02,B,231,S,Dyonevi,Demansty
5657,6016_01,Earth,False,E/383/P,TRAPPIST-1e,24.0,False,718.0,0.0,265.0,302.0,384.0,Robyny Gardonadox,False,6016,01,E,383,P,Robyny,Gardonadox
5658,6016_02,Earth,False,G/973/P,TRAPPIST-1e,20.0,False,3.0,0.0,0.0,806.0,0.0,Norahe Gardonadox,False,6016,02,G,973,P,Norahe,Gardonadox
5659,6017_01,Mars,True,F/1144/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Cappe Manie,True,6017,01,F,1144,S,Cappe,Manie
5660,6017_02,Mars,True,F/1144/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Sunk Manie,True,6017,02,F,1144,S,Sunk,Manie
5661,6019_01,Earth,False,F/1145/S,TRAPPIST-1e,,False,0.0,839.0,0.0,36.0,5.0,Monald Tersimpson,True,6019,01,F,1145,S,Monald,Tersimpson
5662,6020_01,Earth,True,G/974/P,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Stany Hanner,False,6020,01,G,974,P,Stany,Hanner
5663,6020_02,Earth,True,G/974/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Dawne Hanner,False,6020,02,G,974,P,Dawne,Hanner
5664,6020_03,Earth,False,G/974/P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Timyra Hanner,False,6020,03,G,974,P,Timyra,Hanner
5665,6020_04,Earth,True,G/974/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Jimmyn Hanner,False,6020,04,G,974,P,Jimmyn,Hanner
5666,6020_05,Earth,False,F/1242/P,55 Cancri e,34.0,False,0.0,968.0,273.0,,283.0,Mabela Hanner,False,6020,05,F,1242,P,Mabela,Hanner
5667,6020_06,Earth,False,G/974/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Janita Hanner,False,6020,06,G,974,P,Janita,Hanner
5668,6020_07,Earth,True,G/974/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,,Tera Hanner,False,6020,07,G,974,P,Tera,Hanner
5669,6022_01,Earth,False,F/1243/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,14.0,631.0,,False,6022,01,F,1243,P,,
5670,6024_01,Earth,True,G/975/P,PSO J318.5-22,16.0,False,0.0,,0.0,0.0,0.0,Carlie Fowlaney,True,6024,01,G,975,P,Carlie,Fowlaney
5671,6025_01,Earth,False,F/1245/P,TRAPPIST-1e,42.0,False,0.0,420.0,0.0,1.0,175.0,Joyton Hales,False,6025,01,F,1245,P,Joyton,Hales
5672,6026_01,Mars,False,F/1246/P,TRAPPIST-1e,41.0,False,982.0,64.0,380.0,0.0,0.0,Stray Prie,True,6026,01,F,1246,P,Stray,Prie
